CUST_ID,INITIALS,CUST_NAME,ADDRESS1,ADDRESS2,ADDRESS3,CITY,STATE,COUNTRY,PIN_NO,MOBILE_NUMBER,EMAIL_ID,PAN,GENDER,BIRTH_DATE,AGE,CUST_TYPE,KYC_STATUS,DELIVERY_CHANNEL,RECORD_INSERT_DATE,PROCESSED_FLAG,PROCESSED_DATE,CHEQUE_NO,EFFECT_DATE,POL_NUM_TXT,REG_NO,ENGINE_NO,CHASSIS_NO,COVERNOTE_NO,PROPOSAL_NO,ENDORSEMENT_EFF_DATE,DOC_ID,VENDOR_PRIORITY,VENDOR_NAME,TELEPHONE_NO,NOMINEE_NAME,RELATIONSHIP,POLICY_NO,E_POLICY_NO,ISSUED_DATE,MAKER,MODEL_NO,BODY_TYPE,MANUFACTURE_YEAR,SEATING_CAPACITY,PREMIUM_AMOUNT,RECEIPT_DATE
5502,S,Subba,Nevada,Nevada,Nevada,Nevada,Goa,Oman,563528,291182968,Subba21@yahoo.com,Sub544S,Male,19/07/1999,21,Loyal ,CustomerIdentificationProgram,G-Mail,19/07/1999,FALSE,19/07/1999,120623850,19/07/1999,279,4854,2344,2209,773,5282,14/08/1992,7,3,DriStickDecalCorp,683222,Subba,MARRID,2146,5975,06/04/2006,RTA,2474,All,2001,4,688461,30/05/1998
7413,V,Vinay,Houston,Houston,Houston,Houston,Andhra Pradesh,Afghanistan,998954,611889861,Vinay19@yahoo.com,Vin888V,Transgender,28/10/1993,19,New ,CustomerDueDiligence,G-Mail,28/10/1993,TRUE,28/10/1993,994515036,28/10/1993,118,2994,3331,4924,1534,115,07/12/2007,30,3,AlmaMaterLLC,352325,Vinay,MARRID,2138,1556,16/10/1991,RTA,9268,All,2011,1,563818,03/04/1995
7999,V,Vinay,pune,pune,pune,pune,Bihar,Pakistan,771036,40773062,Vinay47@yahoo.com,Vin156V,Male,02/07/1991,47,Loyal ,OngoingMonitoring,G-Mail,02/07/1991,TRUE,02/07/1991,225412237,02/07/1991,823,3945,3028,3277,2655,7919,05/10/2004,21,1,BroderBros,672757,Vinay,MARRID,8158,7891,28/06/2004,RTA,9431,All,1996,8,391717,17/07/2008
9747,S,Sonali,Missouri,Missouri,Missouri,Missouri,Gujarat,India,459400,465008434,Sonali23@rediff.co.in,Son140S,Transgender,06/06/1999,23,Potential ,CustomerDueDiligence,courier,06/06/1999,TRUE,06/06/1999,798051721,06/06/1999,258,2854,4367,3200,5099,8770,10/10/1993,12,3,ClubColorsBuyer,263541,Sonali,SINGLE,4433,4620,05/05/2006,RTO,7260,All,1992,10,238986,10/02/2008
2809,S,Sachin,Ohio,Ohio,Ohio,Ohio,Kerala,Pakistan,645622,690344265,Sachin17@gmail.com,Sac493S,Transgender,18/03/2005,17,Potential ,OngoingMonitoring,courier,18/03/2005,FALSE,18/03/2005,120572090,18/03/2005,615,4312,3308,3317,3890,360,30/03/2001,9,3,AuthenticStreeSignsInc,803333,Sachin,SINGLE,3534,89,21/12/1991, ACS ,8715,All,2011,6,173978,11/09/2001
3432,A,Anamika,California,California,California,California,Bihar,Peru,629379,190186328,Anamika39@rediff.co.in,Ana130A,Female,01/11/1990,39,Potential ,CustomerDueDiligence,G-Mail,01/11/1990,FALSE,01/11/1990,574367491,01/11/1990,880,2005,3632,4536,9581,1166,18/06/1993,7,1,AuthenticStreeSignsInc,263491,Anamika,MARRID,3201,7325,07/01/2008, ACS ,8889,All,2019,10,58159,01/07/1993
9761,A,Abhishek,hyd,hyd,hyd,hyd,Andhra Pradesh,Brazil,442151,836857078,Abhishek22@yahoo.com,Abh132A,Male,16/09/1998,22,Impulsive,CustomerDueDiligence,G-Mail,16/09/1998,TRUE,16/09/1998,200036144,16/09/1998,368,1614,4539,4208,5401,5121,15/12/1996,18,1,DriStickDecalCorp,862611,Abhishek,MARRID,388,6051,19/05/2009,Maruti.pvt,4074,All,2017,9,72697,19/04/1997
3481,S,Subba,Chicago,Chicago,Chicago,Chicago,Bihar,Afghanistan,705957,107387512,Subba25@yahoo.com,Sub989S,Female,25/02/1998,25,New ,CustomerIdentificationProgram,G-Mail,25/02/1998,FALSE,25/02/1998,126736985,25/02/1998,580,3168,3342,3560,170,8325,07/08/1996,1,3,ImprintInc,383046,Subba,MARRID,2202,4854,28/05/2001,RTO,9993,All,2009,4,400472,01/02/1991
869,V,Vinay,Delhi,Delhi,Delhi,Delhi,Jharkhand,Albania,981706,449690466,Vinay37@rediff.co.in,Vin376V,Male,14/05/2002,37,New ,OngoingMonitoring,courier,14/05/2002,TRUE,14/05/2002,959354881,14/05/2002,885,3669,2014,4724,4651,1534,18/09/1993,32,3,AlmaMaterLLC,573672,Vinay,MARRID,5736,4330,06/11/1990,RTO,2895,All,1991,8,41435,22/06/2005
1875,P,Parul,Banglore,Banglore,Banglore,Banglore,MP,Afghanistan,957711,203990899,Parul39@yahoo.com,Par602P,Male,28/08/2006,39,Loyal ,CustomerDueDiligence,courier,28/08/2006,TRUE,28/08/2006,942310524,28/08/2006,216,3176,2422,2299,844,7661,08/02/1994,11,4,AlmaMaterLLC,392930,Parul,MARRID,4391,7940,07/06/2003,sinoploxpvt,2172,All,2019,6,556036,21/11/2005
8858,K,Kapil,Oregon,Oregon,Oregon,Oregon,UP,Afghanistan,850049,870468371,Kapil18@rediff.co.in,Kap553K,Female,02/02/2006,18,Impulsive,CustomerDueDiligence,G-Mail,02/02/2006,FALSE,02/02/2006,279597235,02/02/2006,212,2826,2357,2228,8724,9576,07/02/2009,4,2,AuthenticStreeSignsInc,383299,Kapil,MARRID,9219,6628,10/11/2009,Maruti.pvt,4516,All,1996,10,248678,12/10/1997
9003,S,Sachin,Kentucky,Kentucky,Kentucky,Kentucky,Andhra Pradesh,Albania,361216,232895974,Sachin48@rediff.co.in,Sac282S,Male,27/12/1990,48,Loyal ,CustomerIdentificationProgram,courier,27/12/1990,FALSE,27/12/1990,177626796,27/12/1990,293,2097,2565,4424,1602,8056,20/03/2006,33,4,DriStickDecalCorp,342825,Sachin,SINGLE,6688,4846,31/03/2000,RTO,2874,All,2015,9,429545,07/02/2004
925,V,Vinay,Delhi,Delhi,Delhi,Delhi,Bihar,Albania,678347,273515179,Vinay59@yahoo.com,Vin487V,Male,09/09/1993,59,Potential ,CustomerDueDiligence,G-Mail,09/09/1993,TRUE,09/09/1993,260429197,09/09/1993,849,2902,2878,2079,9619,4765,16/06/2009,1,2,ImprintInc,843517,Vinay,SINGLE,4557,7099,21/05/2004,sinoploxpvt,1729,All,2002,1,935065,17/07/1994
1733,N,Nikhil,Missouri,Missouri,Missouri,Missouri,MP,Peru,770668,657348895,Nikhil23@yahoo.com,Nik374N,Transgender,18/08/2008,23,Potential ,CustomerDueDiligence,courier,18/08/2008,TRUE,18/08/2008,236609217,18/08/2008,623,2704,2796,4461,3314,5365,09/12/1999,10,3,AlmaMaterLLC,412530,Nikhil,MARRID,1431,996,26/02/1994,RTO,997,All,2005,3,667676,03/11/2001
2943,A,Anand,Chicago,Chicago,Chicago,Chicago,Andhra Pradesh,Pakistan,511013,683103696,Anand29@rediff.co.in,Ana650A,Male,25/04/1996,29,Impulsive,OngoingMonitoring,courier,25/04/1996,FALSE,25/04/1996,766588029,25/04/1996,944,1458,3802,4228,2174,267,02/01/2005,15,2,ImprintInc,153966,Anand,MARRID,5550,1962,08/07/2000,RTO,7816,All,2014,11,986367,03/07/1995
9189,T,Tesla,maysur,maysur,maysur,maysur,Jharkhand,Albania,587668,911232317,Tesla55@gmail.com,Tes408T,Transgender,22/04/2003,55,New ,CustomerDueDiligence,courier,22/04/2003,TRUE,22/04/2003,440065904,22/04/2003,321,1416,2186,2549,1090,590,23/02/2004,14,3,AuthenticStreeSignsInc,643027,Tesla,MARRID,5845,9459,18/03/2002,RTO,6083,All,2004,4,358593,08/01/2009
8097,P,Parul,Kentucky,Kentucky,Kentucky,Kentucky,Bihar,Brazil,518113,438390115,Parul18@yahoo.com,Par544P,Male,18/10/1999,18,Potential ,CustomerDueDiligence,courier,18/10/1999,FALSE,18/10/1999,933172837,18/10/1999,477,4257,3571,3825,7091,2092,11/06/2009,41,3,ClubColorsBuyer,892036,Parul,SINGLE,9645,2226,06/05/1990,RTO,8893,All,2001,10,644048,03/07/2007
1937,T,Tesla,Los Angeles,Los Angeles,Los Angeles,Los Angeles,Kerala,Albania,283993,570083202,Tesla40@rediff.co.in,Tes890T,Female,29/03/2005,40,New ,OngoingMonitoring,G-Mail,29/03/2005,FALSE,29/03/2005,740752752,29/03/2005,796,2509,4850,4898,1151,1791,22/06/1994,48,4,BroderBros,932830,Tesla,SINGLE,6811,3335,05/03/1997,RTO,7833,All,2004,3,108087,08/06/1996
4568,A,Abhishek,Bombay,Bombay,Bombay,Bombay,Bihar,Pakistan,134547,936893949,Abhishek27@gmail.com,Abh480A,Female,02/04/1996,27,New ,OngoingMonitoring,courier,02/04/1996,TRUE,02/04/1996,648279068,02/04/1996,495,2964,4063,4530,351,6714,23/09/2008,41,4,AuthenticStreeSignsInc,283460,Abhishek,SINGLE,5749,9081,06/08/1991,sinoploxpvt,9331,All,1993,10,668531,19/08/2007
3702,S,Suraj,Ohio,Ohio,Ohio,Ohio,Andhra Pradesh,India,502478,732834822,Suraj52@rediff.co.in,Sur826S,Transgender,30/04/2000,52,Loyal ,CustomerIdentificationProgram,courier,30/04/2000,FALSE,30/04/2000,967145296,30/04/2000,398,3164,2233,4079,4714,8178,03/08/2008,44,2,BroderBros,872351,Suraj,MARRID,3793,7940,27/05/1991, ACS ,1502,All,2005,7,221467,17/04/1992
3793,S,Suraj,Nevada,Nevada,Nevada,Nevada,MP,Pakistan,919887,936084771,Suraj40@yahoo.com,Sur480S,Female,03/12/2004,40,Loyal ,CustomerDueDiligence,courier,03/12/2004,TRUE,03/12/2004,402468960,03/12/2004,184,3787,4911,2109,7126,2205,09/06/2004,41,2,DriStickDecalCorp,752127,Suraj,SINGLE,1547,1598,14/03/2005,RTA,8599,All,2010,8,881436,11/03/2005
6490,S,Sonali,Nevada,Nevada,Nevada,Nevada,Gujarat,Peru,178665,899105812,Sonali34@gmail.com,Son636S,Male,29/03/2007,34,Loyal ,CustomerIdentificationProgram,G-Mail,29/03/2007,TRUE,29/03/2007,501592225,29/03/2007,355,4689,2965,4205,1676,4358,14/02/1996,19,2,ImprintInc,403845,Sonali,MARRID,9404,261,06/10/1993, ACS ,1727,All,2019,11,35593,23/01/1995
1351,S,Smith,Ohio,Ohio,Ohio,Ohio,Kerala,Oman,718519,825253876,Smith58@rediff.co.in,Smi892S,Female,21/05/2002,58,New ,CustomerDueDiligence,courier,21/05/2002,TRUE,21/05/2002,573080054,21/05/2002,505,3332,4689,2218,1255,6803,25/02/1990,26,4,DriStickDecalCorp,832837,Smith,MARRID,1293,4261,01/01/1990,RTA,5517,All,2018,7,626993,17/10/2004
6369,N,Nikhil,Nevada,Nevada,Nevada,Nevada,Andhra Pradesh,Afghanistan,732955,713016054,Nikhil20@yahoo.com,Nik104N,Transgender,31/05/2007,20,Loyal ,CustomerDueDiligence,courier,31/05/2007,FALSE,31/05/2007,164829859,31/05/2007,135,3874,4493,3738,967,7298,15/09/2008,47,1,DriStickDecalCorp,582441,Nikhil,SINGLE,1141,5676,18/02/2009, ACS ,3718,All,2016,1,420533,15/03/1993
2516,T,Tarun,Delhi,Delhi,Delhi,Delhi,MP,Albania,486640,380032834,Tarun52@yahoo.com,Tar225T,Female,13/02/1992,52,Impulsive,CustomerIdentificationProgram,courier,13/02/1992,FALSE,13/02/1992,636125752,13/02/1992,947,3470,2774,4157,832,1353,24/01/1997,11,1,AuthenticStreeSignsInc,223272,Tarun,SINGLE,6852,8619,22/08/2009, ACS ,5730,All,1999,3,40184,10/03/2002
2069,T,Tarun,Banglore,Banglore,Banglore,Banglore,Kerala,Albania,555010,267928006,Tarun35@rediff.co.in,Tar697T,Male,16/11/2005,35,Loyal ,CustomerIdentificationProgram,G-Mail,16/11/2005,TRUE,16/11/2005,136797890,16/11/2005,104,3836,2035,3087,3028,7026,14/04/1990,14,4,DriStickDecalCorp,533322,Tarun,SINGLE,1591,441,22/06/1990,sinoploxpvt,7328,All,2017,5,712381,09/01/2005
9211,T,Tarun,Delhi,Delhi,Delhi,Delhi,Gujarat,India,754508,171737180,Tarun55@gmail.com,Tar336T,Male,13/11/2003,55,Loyal ,CustomerIdentificationProgram,G-Mail,13/11/2003,TRUE,13/11/2003,882619159,13/11/2003,639,2354,2755,4124,834,2067,10/04/1993,21,3,ImprintInc,322452,Tarun,MARRID,4298,4565,24/04/1995,Maruti.pvt,2397,All,2009,9,60975,12/03/2001
7062,S,Sonali,Houston,Houston,Houston,Houston,UP,India,393686,622162763,Sonali31@gmail.com,Son342S,Female,15/04/1998,31,Potential ,CustomerDueDiligence,G-Mail,15/04/1998,TRUE,15/04/1998,774068700,15/04/1998,501,1396,4236,3230,7798,2980,27/11/1991,21,1,AlmaMaterLLC,622004,Sonali,SINGLE,681,8083,04/11/1992,sinoploxpvt,8738,All,2008,8,274560,12/07/2005
8550,S,Subba,Chicago,Chicago,Chicago,Chicago,MP,Afghanistan,880829,744904863,Subba42@rediff.co.in,Sub356S,Male,06/06/1996,42,Impulsive,OngoingMonitoring,G-Mail,06/06/1996,FALSE,06/06/1996,600531032,06/06/1996,340,3404,3295,4948,8573,8086,12/11/1996,7,4,ClubColorsBuyer,782613,Subba,SINGLE,4570,442,12/08/1992,Maruti.pvt,6643,All,1993,7,363135,20/06/2003
6219,S,Siya,Bombay,Bombay,Bombay,Bombay,MP,Peru,899173,59646447,Siya22@yahoo.com,Siy333S,Transgender,24/11/1991,22,Loyal ,OngoingMonitoring,courier,24/11/1991,FALSE,24/11/1991,300629179,24/11/1991,616,1524,4242,3615,4576,521,01/05/1997,17,2,ImprintInc,412875,Siya,SINGLE,1791,1275,01/11/1990,RTA,4678,All,1997,4,371820,04/04/2001
2454,T,Tesla,Missouri,Missouri,Missouri,Missouri,MP,India,376030,834392464,Tesla25@rediff.co.in,Tes222T,Transgender,05/03/1998,25,New ,OngoingMonitoring,courier,05/03/1998,TRUE,05/03/1998,467544311,05/03/1998,705,1051,4420,4863,5382,3511,26/08/1994,5,2,ClubColorsBuyer,922368,Tesla,MARRID,7834,786,24/08/1993,RTA,8963,All,2015,8,125215,21/04/1993
9810,A,Abhishek,pune,pune,pune,pune,Jharkhand,Brazil,804213,647330006,Abhishek57@yahoo.com,Abh632A,Male,15/04/1999,57,New ,OngoingMonitoring,courier,15/04/1999,FALSE,15/04/1999,165522231,15/04/1999,672,3154,4119,2680,9899,4591,09/11/2004,35,2,DriStickDecalCorp,812771,Abhishek,MARRID,3221,9255,30/11/1999,Maruti.pvt,6186,All,1993,5,161453,13/02/1998
5430,N,Neeraj,Missouri,Missouri,Missouri,Missouri,Jharkhand,Afghanistan,611808,396761990,Neeraj26@yahoo.com,Nee245N,Female,26/12/1995,26,Potential ,CustomerIdentificationProgram,G-Mail,26/12/1995,FALSE,26/12/1995,316413669,26/12/1995,777,3353,3811,4346,2090,6048,30/11/1990,49,2,DriStickDecalCorp,112649,Neeraj,MARRID,1403,9389,30/09/2001,Maruti.pvt,1762,All,1992,4,470417,12/04/1994
7980,S,Sachin,Oregon,Oregon,Oregon,Oregon,Gujarat,Pakistan,145548,147318397,Sachin30@gmail.com,Sac466S,Transgender,23/02/1996,30,Impulsive,CustomerDueDiligence,G-Mail,23/02/1996,FALSE,23/02/1996,232833635,23/02/1996,493,2671,4032,4809,8795,2095,21/08/1997,41,1,AuthenticStreeSignsInc,912287,Sachin,SINGLE,3462,5924,01/05/1997, ACS ,1936,All,2000,7,192332,23/01/1999
6784,T,Tarun,Kentucky,Kentucky,Kentucky,Kentucky,Gujarat,Afghanistan,341077,681161890,Tarun32@yahoo.com,Tar623T,Transgender,28/02/1996,32,Potential ,OngoingMonitoring,courier,28/02/1996,TRUE,28/02/1996,641911615,28/02/1996,925,1660,2314,4490,1711,9709,03/08/2003,21,1,ImprintInc,312487,Tarun,SINGLE,4380,3380,26/05/2008, ACS ,777,All,2006,9,190806,26/01/2009
7208,N,Nikhil,California,California,California,California,Jharkhand,Brazil,495510,625590028,Nikhil48@rediff.co.in,Nik732N,Female,25/01/2004,48,Potential ,OngoingMonitoring,courier,25/01/2004,TRUE,25/01/2004,197719444,25/01/2004,776,1897,4513,3361,2782,2637,28/07/1995,32,3,DriStickDecalCorp,443820,Nikhil,MARRID,7964,4804,28/01/1998, ACS ,5385,All,1992,7,615838,02/03/1991
235,A,Anand,Delhi,Delhi,Delhi,Delhi,Goa,Albania,284860,724884404,Anand49@gmail.com,Ana111A,Transgender,19/10/1997,49,Impulsive,CustomerIdentificationProgram,courier,19/10/1997,TRUE,19/10/1997,975567092,19/10/1997,330,4891,2180,3700,2654,6992,27/11/1996,48,1,ImprintInc,542979,Anand,MARRID,2986,7897,21/02/1998,RTA,352,All,2007,2,375634,19/04/1998
2280,K,Kapil,pune,pune,pune,pune,Jharkhand,Pakistan,990726,772830598,Kapil36@yahoo.com,Kap510K,Female,10/05/1994,36,New ,CustomerIdentificationProgram,G-Mail,10/05/1994,TRUE,10/05/1994,673277543,10/05/1994,573,3327,3925,4572,9010,9545,12/05/2009,38,3,AuthenticStreeSignsInc,322705,Kapil,SINGLE,1492,60,06/12/1993, ACS ,2730,All,1990,4,393780,26/01/1995
6796,V,Vinay,pune,pune,pune,pune,Kerala,Oman,727831,808861706,Vinay38@gmail.com,Vin179V,Transgender,12/06/2007,38,New ,CustomerIdentificationProgram,G-Mail,12/06/2007,FALSE,12/06/2007,685403827,12/06/2007,425,1894,4899,4515,8465,2851,15/11/1999,6,4,AuthenticStreeSignsInc,622313,Vinay,MARRID,185,9922,29/11/1995,Maruti.pvt,8266,All,1997,3,145047,05/12/2002
1801,S,Suraj,Nagpur,Nagpur,Nagpur,Nagpur,UP,Afghanistan,954094,520228960,Suraj23@yahoo.com,Sur216S,Female,29/09/2003,23,Impulsive,CustomerIdentificationProgram,G-Mail,29/09/2003,TRUE,29/09/2003,314002816,29/09/2003,555,2353,4801,2098,5922,7687,11/02/2005,9,1,ImprintInc,183240,Suraj,SINGLE,2899,4954,25/08/1994,RTO,8845,All,2011,5,411624,26/05/1994
7422,S,Sonali,Kentucky,Kentucky,Kentucky,Kentucky,Jharkhand,Pakistan,728641,340376990,Sonali57@yahoo.com,Son864S,Female,01/11/1995,57,Impulsive,CustomerDueDiligence,courier,01/11/1995,FALSE,01/11/1995,143137721,01/11/1995,173,3961,4612,4618,1975,8459,05/02/1993,5,3,BroderBros,162398,Sonali,SINGLE,1743,2082,25/01/2002,Maruti.pvt,5618,All,2008,9,567397,28/02/2007
2660,T,Tesla,California,California,California,California,Jharkhand,Oman,389700,207663223,Tesla47@yahoo.com,Tes645T,Female,18/02/2006,47,New ,CustomerDueDiligence,courier,18/02/2006,TRUE,18/02/2006,177585027,18/02/2006,976,1283,3042,3863,832,6559,17/03/1990,20,4,BroderBros,583464,Tesla,SINGLE,8019,3937,13/05/1992, ACS ,167,All,1994,4,197193,25/05/2000
4366,K,Kapil,Missouri,Missouri,Missouri,Missouri,Andhra Pradesh,Peru,970249,847897000,Kapil28@yahoo.com,Kap354K,Female,09/12/2005,28,Loyal ,OngoingMonitoring,courier,09/12/2005,TRUE,09/12/2005,911745137,09/12/2005,863,2412,4691,2336,6242,6528,27/04/2007,36,2,AuthenticStreeSignsInc,503361,Kapil,SINGLE,1495,7315,05/08/2008, ACS ,6172,All,1998,7,781911,15/06/2000
1045,T,Tesla,maysur,maysur,maysur,maysur,UP,Oman,891999,421355712,Tesla47@yahoo.com,Tes734T,Transgender,12/01/1995,47,Loyal ,CustomerDueDiligence,courier,12/01/1995,FALSE,12/01/1995,245650304,12/01/1995,915,1185,4253,2018,152,3907,10/05/2008,6,2,ClubColorsBuyer,263687,Tesla,MARRID,6667,931,22/02/1994,Maruti.pvt,9013,All,2000,2,537713,18/02/2006
1003,A,Anand,pune,pune,pune,pune,Jharkhand,Peru,732773,619519841,Anand45@rediff.co.in,Ana821A,Male,27/03/1996,45,Loyal ,CustomerIdentificationProgram,courier,27/03/1996,TRUE,27/03/1996,105913933,27/03/1996,197,4697,3439,4323,5659,5424,19/03/2009,22,2,BroderBros,353892,Anand,MARRID,4357,5272,23/10/2003,RTO,6869,All,1992,2,42249,24/10/1996
5768,P,Parul,Nevada,Nevada,Nevada,Nevada,Andhra Pradesh,Brazil,879071,265184654,Parul16@yahoo.com,Par364P,Transgender,27/07/2001,16,Loyal ,OngoingMonitoring,G-Mail,27/07/2001,FALSE,27/07/2001,997913751,27/07/2001,730,4818,2027,2279,11,5050,23/10/2001,34,3,DriStickDecalCorp,553675,Parul,SINGLE,3484,419,29/10/1992, ACS ,1728,All,1994,11,243097,05/10/2006
6130,S,Sonali,Bombay,Bombay,Bombay,Bombay,Goa,Pakistan,566606,268728054,Sonali15@gmail.com,Son821S,Male,16/03/1998,15,Potential ,OngoingMonitoring,G-Mail,16/03/1998,FALSE,16/03/1998,810618267,16/03/1998,462,2264,4259,2518,7233,9775,26/05/1994,36,2,ClubColorsBuyer,133184,Sonali,MARRID,7444,3376,16/01/1991,Maruti.pvt,1228,All,1992,6,208510,12/04/1995
4766,S,Sonali,Nagpur,Nagpur,Nagpur,Nagpur,Andhra Pradesh,Albania,638265,744380582,Sonali17@rediff.co.in,Son672S,Male,09/04/2004,17,Potential ,OngoingMonitoring,courier,09/04/2004,TRUE,09/04/2004,709970345,09/04/2004,400,1112,4387,2166,1456,2338,05/08/1990,26,1,ImprintInc,233735,Sonali,MARRID,5870,8036,08/12/2001,Maruti.pvt,5488,All,1990,10,26097,03/12/1993
2980,V,Vinay,California,California,California,California,Gujarat,Albania,701798,479723181,Vinay52@gmail.com,Vin981V,Male,28/05/2001,52,Loyal ,CustomerDueDiligence,G-Mail,28/05/2001,TRUE,28/05/2001,713727182,28/05/2001,342,1559,4630,3158,738,438,16/07/2003,38,3,DriStickDecalCorp,392359,Vinay,SINGLE,8040,2669,10/07/1997,sinoploxpvt,1650,All,2010,1,216130,14/03/2000
2583,A,Anand,Bombay,Bombay,Bombay,Bombay,Gujarat,India,278500,664700421,Anand29@yahoo.com,Ana187A,Female,02/05/2007,29,Potential ,OngoingMonitoring,courier,02/05/2007,FALSE,02/05/2007,687784143,02/05/2007,344,3796,2946,4475,295,3920,10/04/2007,10,4,AuthenticStreeSignsInc,653481,Anand,SINGLE,4944,7129,08/07/2004,RTA,5618,All,1996,2,466668,05/11/2009
1969,N,Neeraj,Kentucky,Kentucky,Kentucky,Kentucky,MP,India,488083,442244528,Neeraj50@yahoo.com,Nee148N,Transgender,14/07/1999,50,Impulsive,CustomerIdentificationProgram,courier,14/07/1999,TRUE,14/07/1999,183198270,14/07/1999,152,2400,4438,2966,2100,2712,21/09/1998,22,2,AlmaMaterLLC,892529,Neeraj,SINGLE,7981,6345,12/10/1992,RTA,190,All,1991,11,948420,13/05/1993
6090,S,Sonali,Texas,Texas,Texas,Texas,Kerala,Brazil,651641,197861246,Sonali49@rediff.co.in,Son674S,Male,09/03/1991,49,Impulsive,OngoingMonitoring,courier,09/03/1991,FALSE,09/03/1991,413600985,09/03/1991,843,4308,3564,3364,6040,3438,12/04/1994,48,2,BroderBros,812747,Sonali,MARRID,7352,6274,07/02/1999,RTO,3146,All,1994,8,947893,20/06/1996
2007,A,Anand,Houston,Houston,Houston,Houston,Kerala,Brazil,372996,474260188,Anand59@gmail.com,Ana137A,Female,12/09/1997,59,Loyal ,CustomerIdentificationProgram,courier,12/09/1997,TRUE,12/09/1997,105150336,12/09/1997,315,4617,3140,4543,4915,2481,30/08/1998,26,3,ImprintInc,562739,Anand,MARRID,4950,1127,19/09/2006,sinoploxpvt,1803,All,2011,8,101617,31/01/1990
1395,S,Smith,Nagpur,Nagpur,Nagpur,Nagpur,Andhra Pradesh,Brazil,894424,876466648,Smith41@yahoo.com,Smi441S,Male,21/02/1994,41,Potential ,CustomerDueDiligence,G-Mail,21/02/1994,TRUE,21/02/1994,639596961,21/02/1994,946,3523,2381,2711,9512,8380,23/10/1990,40,1,DriStickDecalCorp,733985,Smith,MARRID,9104,1676,03/04/1991,Maruti.pvt,928,All,1997,1,523349,22/04/1999
3910,N,Neeraj,Texas,Texas,Texas,Texas,Gujarat,Albania,222850,302383272,Neeraj26@gmail.com,Nee190N,Transgender,22/12/1998,26,Potential ,CustomerIdentificationProgram,G-Mail,22/12/1998,TRUE,22/12/1998,319488183,22/12/1998,599,2643,2954,3843,4261,623,24/03/1994,5,4,AuthenticStreeSignsInc,343948,Neeraj,SINGLE,185,9896,05/07/1991, ACS ,1000,All,2004,11,862959,26/04/1997
6593,S,Smith,Oregon,Oregon,Oregon,Oregon,Bihar,Pakistan,571885,716831931,Smith43@gmail.com,Smi450S,Male,18/01/1992,43,Impulsive,CustomerDueDiligence,courier,18/01/1992,TRUE,18/01/1992,468762445,18/01/1992,117,4679,3898,4454,3366,4018,05/08/1990,20,3,ImprintInc,713709,Smith,MARRID,309,7695,30/05/2003,RTA,9773,All,2011,5,45432,24/06/1999
4867,N,Neeraj,Kentucky,Kentucky,Kentucky,Kentucky,MP,Peru,219961,734529051,Neeraj51@yahoo.com,Nee808N,Male,23/10/1995,51,Potential ,CustomerIdentificationProgram,G-Mail,23/10/1995,FALSE,23/10/1995,279063475,23/10/1995,498,4343,2201,3706,6987,5643,08/07/2009,10,2,AlmaMaterLLC,463460,Neeraj,SINGLE,1923,4875,13/07/1995, ACS ,196,All,1999,8,103744,02/07/1994
2083,P,Parul,hyd,hyd,hyd,hyd,Jharkhand,Peru,934444,295981390,Parul35@rediff.co.in,Par321P,Male,15/03/1998,35,Impulsive,OngoingMonitoring,G-Mail,15/03/1998,FALSE,15/03/1998,900786561,15/03/1998,296,4601,3910,3586,5921,6694,23/03/2007,8,3,DriStickDecalCorp,802935,Parul,SINGLE,4319,1618,01/04/1998,RTA,6742,All,1995,11,456178,27/06/2008
3491,T,Tarun,Oregon,Oregon,Oregon,Oregon,MP,Brazil,963727,740736518,Tarun47@rediff.co.in,Tar242T,Transgender,24/11/2006,47,Potential ,CustomerDueDiligence,courier,24/11/2006,TRUE,24/11/2006,395571725,24/11/2006,433,1569,4776,2072,4166,290,17/06/2004,30,2,ClubColorsBuyer,652888,Tarun,SINGLE,1693,1371,09/08/2009,sinoploxpvt,4318,All,2015,8,867256,22/10/1997
528,S,Sonali,Bombay,Bombay,Bombay,Bombay,Andhra Pradesh,India,358434,40866358,Sonali17@gmail.com,Son361S,Female,15/12/1993,17,Impulsive,OngoingMonitoring,G-Mail,15/12/1993,FALSE,15/12/1993,347733552,15/12/1993,557,1894,4697,2910,7775,7049,08/08/1999,44,4,DriStickDecalCorp,252536,Sonali,SINGLE,4259,8372,13/12/1999,sinoploxpvt,9114,All,1997,9,410883,02/01/2005
7398,T,Tesla,Los Angeles,Los Angeles,Los Angeles,Los Angeles,UP,Albania,549932,824360586,Tesla48@rediff.co.in,Tes729T,Male,20/02/1990,48,Potential ,CustomerIdentificationProgram,G-Mail,20/02/1990,FALSE,20/02/1990,658769179,20/02/1990,858,2640,4779,2706,7446,6583,16/10/1994,30,1,ClubColorsBuyer,763482,Tesla,SINGLE,5573,9060,04/07/2006,RTO,3233,All,2003,9,126807,27/07/2008
9080,S,Sonali,Ohio,Ohio,Ohio,Ohio,MP,Pakistan,823472,158702129,Sonali59@yahoo.com,Son840S,Transgender,29/04/2006,59,Loyal ,CustomerDueDiligence,G-Mail,29/04/2006,FALSE,29/04/2006,271759424,29/04/2006,384,3748,3874,4567,1359,1324,14/12/1991,35,1,AuthenticStreeSignsInc,792045,Sonali,SINGLE,6136,7665,24/11/1999,Maruti.pvt,2372,All,2009,5,142131,04/06/1991
